# Constructed from biom file
#OTU ID	SRR6374533	SRR6374534	SRR6374535	SRR6374536	SRR6374537	SRR6374538	SRR6374539	SRR6374540	SRR6374541	SRR6374542	SRR6374543	SRR6374544	SRR6374545	SRR6374546	SRR6374547
70b5dc222f2bf3c71dcf3233b6c916ee	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	11.0
e230a8099b442999ef77969e24b3e1df	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0
e10d0c56bd330820bc31d703dbee6451	0.0	0.0	13.0	10.0	0.0	0.0	7.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
58bc7d637dd21a4b20644be7fb86fe14	0.0	0.0	10.0	0.0	11.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0
5d0e6171477c34e7a57e3aa3a23428db	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b3be6f63ad22d55f3a650df1bfb2fe97	0.0	0.0	0.0	33.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e2f4fcea1dc5d09c29a9c3b0ea3eb136	0.0	0.0	0.0	7.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	11.0	0.0	0.0	13.0
8dad405c0ed03d1836e7895b9522d1aa	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01a8a66a9ebb29d3d7644896b00419da	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5bf91d6db266483cce4ec8f4dbda8066	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0d09956352a5cfe04f8b38783f0facfb	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2b6d823b798507a7f28be415bb8089c8	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c955716e69de132211d3aa44cb060a90	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fcba84d1e7cbb6a4fe3b48eac1cbdc6f	0.0	0.0	0.0	0.0	0.0	0.0	23.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cf6f8bb32f23485c00dd88ce855661dd	0.0	0.0	0.0	0.0	0.0	0.0	17.0	7.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
70767fdb5e5573196de9985c07cd3177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0
72dfb631466a06c8a11f3866f8de3a04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0
62c0150b014244e2c3d7c3cb13a4a99e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0
d09a43cacc312e23e232e9c9131a0e0b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0
16c429a3fa0c9439e59ccea23be0afd6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0
aa785de754206b36dcdf9b051046617a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	6.0	0.0
4f057a02601baa9bbb0ebe8abc31e1ce	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	13.0
b4d0cd22f8671a485c87db56807f44fc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0
15ecbf9ece9a7a1ac9a448a46cd416b5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0
d02033eb16d862c47fdb144ff48dcb4c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0
f93e01692ca20f07788e412a2aa36887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0
c1e943259370943372c88b14be3a607d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0
a4dbbb234186ab657d44b11413356e31	18.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
ddc150ad1004b96d87dfc9f50e74d2f2	8.0	0.0	22.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2bdfe76090dcea7a8f794e7644569b11	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9571fc1c6b45879601190a0cbc8c2ec7	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	15.0	0.0	0.0	0.0	0.0
ea450f9fc3cf6f000de95be1b0b93a35	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4ccdc5a937e7c60998f5fe32bebed777	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1c6705a5ea30070a7192e60136c7eb0c	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c211a96c36f1263b5bb9fe820aa14b32	0.0	0.0	31.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b6fd956c6b9ae39662951270055619b8	0.0	0.0	18.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0
51a3a1e9f02d74dece5fb0a1462b7dad	0.0	0.0	10.0	16.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bf77c48b62db20ad4d32e59691406e4a	0.0	0.0	7.0	6.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	8.0	0.0	0.0
4515ab34529bf3cc99f9ecc9a75397de	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b491c6b207052eaf7da0919051bb26cf	0.0	0.0	0.0	13.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bdbc70f1594179a3c14ba04c2a94acc1	0.0	0.0	0.0	13.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50ff4dd15d99d1e2ab72dbaef884ea23	0.0	0.0	0.0	0.0	27.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
387a954946b318b90a15763cf2f0623d	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0
906cf26fbd00c072b7cbb3cc74318bff	0.0	0.0	0.0	0.0	0.0	0.0	25.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1ee2e776e395a087b1365af47162746b	0.0	0.0	0.0	0.0	0.0	0.0	24.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec81ddaa4f1380c502e154e7c059f218	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0
0641664cd49ed55489fafe761facee7e	0.0	0.0	0.0	0.0	0.0	0.0	10.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0
451db7ef0e0886b425b60ca7b7ef0da9	0.0	0.0	0.0	0.0	0.0	0.0	8.0	19.0	2.0	0.0	0.0	0.0	0.0	0.0	7.0
c71cd210aa65a0af469c98051eb7393e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2532bead539d573ab06d31dd06651ef5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8f32ce508c04a7379871c2a2e5754f49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dcb5c34439bcf6cc54ef8e1babfb6d2e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0
4374420c33a22caa139788c14772e0f0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	24.0	0.0
7726735e0c51e6865d139e7327246559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0
40dea2d57b6e923af79d13ed189eea50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0
1bdfd836ed3d3494fa0bfb6724375620	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	13.0
0255e7fbe9095cd87555de2e71d2094e	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0940f2fc6905f7405f729eaf60dcb640	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
86b1dca53bc0d8691e656af11f5e6629	16.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
87b0e45d518d3b649c1086751e131edd	13.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1b7874362121de412a9656d1d79249e9	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
00d574d0f79554f70a8b9e00cfb258c0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
03a990a8496e912c8fe45cede690d46c	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
86b9a978f25f6646834025fb60037439	0.0	28.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34ed2ff36eb077bbdc4cd5462a9890a4	0.0	25.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dbcf4a04332495a5bcc06c729c61a7fb	0.0	3.0	0.0	0.0	0.0	0.0	28.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
620643ffe13cf6b8a3aee960b26cacf2	0.0	0.0	29.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ef9df2632f125759b2468580948ddfaa	0.0	0.0	19.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f277707ce2e1856bc6c53f49ce9a44c1	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0
a5a78080700a6efc592b793718b1f8ec	0.0	0.0	11.0	0.0	0.0	0.0	16.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
145e7f87654328fb8ca037e2b8bfce27	0.0	0.0	7.0	10.0	0.0	0.0	0.0	12.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
2057d7ea4c45780adcedcd4d2190cb3b	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0
8cad2af70c77f352712de40e7e7259b0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73a270f939a87628748756f0a27f3f49	0.0	0.0	5.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	17.0
a0a5c1dbf37b0a9b57ef40560acc4dd6	0.0	0.0	5.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5d2f05ca7bbc7cf720e93011fdf84c2d	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32eec31aef1ccf46390ebf2657c3e3eb	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
feaff3633fdc21d02c4206d5e01191cf	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0
afe5e78194e5c6a121dd05c871fabdd5	0.0	0.0	0.0	19.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ed3a51567ab416ada45bff41ea2ed8ae	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
2cb88cc2020c15e1c10fbf8c338ae021	0.0	0.0	0.0	9.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
713e34f25092df8fffdd8494c8b7d7b1	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
082bd2154c1b40bef1baf7dbe415bd3d	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
889f1c27c90fc516a797a339efc0b628	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43c8eacee4c11dafadea1b7e276a41cc	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b74baf3371f90e3c24a6fd8e106a8f2e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	22.0
6e7604ec6f61c2fee0d97a8d8b3d057d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	28.0	0.0
c5dc07223a0b8dc3a1864f46619d33f5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
1e483644884f0666f1dafeef2dbb9714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
45d0ea726f971b2139103bd650f479a0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
8f196067b55f312ef5b6144a9b32161b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
c6e992a1e4633a55344b18fc24a234b0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
1f06cdf5e75d6b5a8746aff09575b0af	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
5414912c9627e470eba5ec759f9de5b7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
b5e703d5a3aae12d20a9ea2b8089c65a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0
831d566957c1f293c947e6c393f803eb	17.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
2f215c09c1c581cc0da99073d931f220	13.0	0.0	0.0	0.0	18.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
302f13f8751b925fb7a349f269b8f611	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8b616e6dc181a0e732245c45642e3e0e	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f6426e8880108e2e26b3f71d217c5ae8	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9da5e6bcde4ad269e3acbd2c307ea57a	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1013141193e379bb1ae734a34d7a3252	0.0	24.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9564da9908b7c31ec6d2b9dac1098eb2	0.0	2.0	27.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0
518a4d58676e9e16ee4b8e2493bb1e77	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7b2cd8913d3526ad85291cae316765ba	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ccd49a301cc1ab01ded30582bce3dd29	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f51f510e9decff0af9fb28c528f893cb	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8677ad47f2f2ae696ae8e9a3300b0366	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
2f959bc532ac7372d3d99e0045a971ee	0.0	0.0	16.0	6.0	0.0	0.0	5.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b875ce95feb136e3527732f13d558491	0.0	0.0	13.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6dddb27eb8503637479c5d7912dd5527	0.0	0.0	10.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0
920dcc204e19cfb6366d7d00cc2d34c7	0.0	0.0	9.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8141a2a543cf0b7a223278415eaae8c5	0.0	0.0	9.0	18.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75c142bcf6038b5381e4a5077f44dcda	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	5.0
75ba45d6522433effb392a961e657a94	0.0	0.0	0.0	20.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5544cde0a5c63740fb69515330091cbf	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9f6acbb38582589eca0fb7cffa9d7038	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53c0a37c03cd48fd23a81974afd4c000	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b0fe77c31a1e791fbb400f2c3ff10124	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
23df8821e177bbcfb2671fcc5e0e2b57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cda00cd1abbd3ebc00ce7316837e7c08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
35d283f0184ba417c4e5916868de5396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
a4824896b2257c4f967731e25a214a9c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	21.0	0.0	0.0
d224d967565ff13c439716ba82f93117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0
bbf9cbd155f433e3173ed3c28c31b0d1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0
dae1a8029225147ce001f1b4972efb69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0
497a373e73f16c49a7bee888035917ed	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5f3b81feeccb6fee4536d2eecfc4af8a	5.0	0.0	14.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a62e32c83e169200a7222bc5e937b23b	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a680f6d697a1c9ae48fd64b9d5a12bfc	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
692565c332efac4702a507fb80db59aa	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cadd3f8f29cc386f2eda7c4846d39c51	0.0	23.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a118e004312de2d68b82a0285a904525	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0
b3766eef27bc334839606cc536a7c2ac	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39997016b20f36fb0f75849e1610b85d	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6e1a6d7dd9fb2ca55c7cb20b2e3e9653	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
df2c629d6f794d3ea6b6c09b500072e1	0.0	0.0	24.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cd68480c0015ab0678781ba9fbdbca86	0.0	0.0	23.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9f73bcd46a295f5e56c912dcc1c2c254	0.0	0.0	21.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ad919f78c031421b41c253f205393413	0.0	0.0	10.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1cdc967ce9a8117f44d70e4ed9a41a6a	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0
f6c93dce38e36fddefac581ad1206f5e	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b00655613ecd80c28558f7077b3acd94	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4ef1631875d7359856c11e6a0a2c37bf	0.0	0.0	0.0	15.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7d126d2316b6d6197dccfbe49fa0be4b	0.0	0.0	0.0	0.0	15.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6b65fd976398c1ac9decb222a8dc983b	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0
0334466e94e2635a2420e29a4ba7128b	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a1e003df036ace9b03417d67f147cb01	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9af72790adcab2239a6e6b1e7a928cce	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26f7499891c33eb1ddc46dd0babfaf20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fd737041ecdf3c371b3a0d78cf988035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0
a3e25b28dec8c97375859ba7c7265ef5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	22.0	0.0	0.0	0.0	0.0	0.0
c28b7299b8f0df5c850af5ea5d13f77f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0
1bca7b51efda67ba27a8bd8eec3f6da1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0
7384d192b91768112c169d0c65d7b963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0
fc9d39b7d1725890d0f9173d9e3ced88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0
0e10053ea2eaaf144293f794b1177cba	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0
a8031fab82b42e31a24b88f1b629d3ef	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0
3eca974cad6176fc9593e1cad599670f	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66a5a8e3de1f15bfefbf0b44054b10a5	11.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58adb3fe29eecc90f5f80a56a86cf8bd	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f7aebf011380f73ceaf23471a443b0f8	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
530a825ec7523b7407ee498a52e4b577	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
732b98737db7ffff50c15ab87010279b	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
755ab432b772014fe14ed2046e5e83fb	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b3f53c91752712f445ddb7db61d1b4f7	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
99fb1e21d0a10d5839f2c79801921e8c	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a4744f6c49c57f9d5c92fd2fdc8ceb3b	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
